,clickability_test_id,headline,response_synthetic,persona
1712,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Committed A Crime ... But They Had To Survive",1,Gregorio Santos
1713,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Committed A Crime ... But They Had To Survive",0,Amara White
1714,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Committed A Crime ... But They Had To Survive",0,Yvonne Patterson
1715,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Committed A Crime ... But They Had To Survive",1,Maria Rodriguez
1716,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Committed A Crime ... But They Had To Survive",0,Scarlett Foster
1717,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Committed A Crime ... But They Had To Survive",0,Ana Cruz
1718,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Committed A Crime ... But They Had To Survive",0,Alejandro Mendoza
1719,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Committed A Crime ... But They Had To Survive",1,Lamar Davis
1720,5411f4601d072e7a8f00000e,A Student Says That Her Family Committed A Crime ... But They Had To Stay Alive,1,Nia Mitchell
1721,5411f4601d072e7a8f00000e,A Student Says That Her Family Committed A Crime ... But They Had To Stay Alive,0,Elizabeth Murphy
1722,5411f4601d072e7a8f00000e,A Student Says That Her Family Committed A Crime ... But They Had To Stay Alive,0,Carmen Ruiz
1723,5411f4601d072e7a8f00000e,A Student Says That Her Family Committed A Crime ... But They Had To Stay Alive,0,Margaret Lewis
1724,5411f4601d072e7a8f00000e,A Student Says That Her Family Committed A Crime ... But They Had To Stay Alive,1,Sarah Johnson
1725,5411f4601d072e7a8f00000e,A Student Says That Her Family Committed A Crime ... But They Had To Stay Alive,1,Angela Foster
1726,5411f4601d072e7a8f00000e,A Student Says That Her Family Committed A Crime ... But They Had To Stay Alive,1,Pablo Ortiz
1727,5411f4601d072e7a8f00000e,A Student Says That Her Family Committed A Crime ... But They Had To Stay Alive,0,Sofia Castro 
1728,5411f4601d072e7a8f00000e,A Student Says That Her Family Committed A Crime ... But They Had To Stay Alive,1,Jorge Herrera
1729,5411f4601d072e7a8f00000e,A Student Says That Her Family Committed A Crime ... But They Had To Stay Alive,0,James Parker
1730,5411f4601d072e7a8f00000e,A Student Openly Admits That Her Family Committed A Crime ... Just To Stay Alive,1,Barbara Hughes
1731,5411f4601d072e7a8f00000e,A Student Openly Admits That Her Family Committed A Crime ... Just To Stay Alive,1,Grace Watson
1732,5411f4601d072e7a8f00000e,A Student Openly Admits That Her Family Committed A Crime ... Just To Stay Alive,0,James Parker
1733,5411f4601d072e7a8f00000e,A Student Openly Admits That Her Family Committed A Crime ... Just To Stay Alive,1,Tasha Mitchell
1734,5411f4601d072e7a8f00000e,A Student Openly Admits That Her Family Committed A Crime ... Just To Stay Alive,1,Brandon Harrison
1735,5411f4601d072e7a8f00000e,A Student Openly Admits That Her Family Committed A Crime ... Just To Stay Alive,1,Michelle Young
1736,5411f4601d072e7a8f00000e,A Student Openly Admits That Her Family Committed A Crime ... Just To Stay Alive,0,Tomas Jimenez
1737,5411f4601d072e7a8f00000e,A Student Openly Admits That Her Family Committed A Crime ... Just To Stay Alive,1,Lisa Patterson
1738,5411f4601d072e7a8f00000e,A Student Openly Admits That Her Family Committed A Crime ... Just To Stay Alive,0,Daniel Nelson
1739,5411f4601d072e7a8f00000e,A Student Openly Admits That Her Family Committed A Crime ... Just To Stay Alive,1,Calvin Mitchell
1740,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Is 'Illegal' ... Because They Had To Survive",0,Ethan Anderson
1741,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Is 'Illegal' ... Because They Had To Survive",0,Michael Edwards
1742,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Is 'Illegal' ... Because They Had To Survive",0,Devon Lewis
1743,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Is 'Illegal' ... Because They Had To Survive",0,Tyrone Brown
1744,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Is 'Illegal' ... Because They Had To Survive",0,Megan Taylor
1745,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Is 'Illegal' ... Because They Had To Survive",0,Nia Mitchell
1746,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Is 'Illegal' ... Because They Had To Survive",0,Juanita Hughes
1747,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Is 'Illegal' ... Because They Had To Survive",0,John Johnson
1748,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Is 'Illegal' ... Because They Had To Survive",0,Gabriel Ramirez
1749,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Is 'Illegal' ... Because They Had To Survive",0,Keenan Brooks
1750,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Broke The Law ... But They Had To Survive",0,Eduardo Navarro
1751,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Broke The Law ... But They Had To Survive",0,Quintero Jimenez
1752,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Broke The Law ... But They Had To Survive",0,Manuel Gomez
1753,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Broke The Law ... But They Had To Survive",0,Gabriel Ramirez
1754,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Broke The Law ... But They Had To Survive",0,Ezekiel Turner
1755,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Broke The Law ... But They Had To Survive",0,Yvonne Patterson
1756,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Broke The Law ... But They Had To Survive",0,Jeremiah Howard
1757,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Broke The Law ... But They Had To Survive",0,Beatriz Escobar
1758,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Broke The Law ... But They Had To Survive",0,Patricia Vargas
1759,5411f4601d072e7a8f00000e,"A Student Puts Herself On Tape, Admits That Her Family Broke The Law ... But They Had To Survive",0,Deborah Thompson
1760,541b10fa2a027740b3000084,Meet The 13-Year-Old Who Just Pitched A Fastball Through The Insult 'You Throw Like A Girl',1,Megan Taylor
1761,541b10fa2a027740b3000084,Meet The 13-Year-Old Who Just Pitched A Fastball Through The Insult 'You Throw Like A Girl',1,Alejandra Hernandez
1762,541b10fa2a027740b3000084,Meet The 13-Year-Old Who Just Pitched A Fastball Through The Insult 'You Throw Like A Girl',0,Maria Gonzalez
1763,541b10fa2a027740b3000084,Meet The 13-Year-Old Who Just Pitched A Fastball Through The Insult 'You Throw Like A Girl',0,Aaron Brooks
1764,541b10fa2a027740b3000084,Meet The 13-Year-Old Who Just Pitched A Fastball Through The Insult 'You Throw Like A Girl',1,Sean Brooks
1765,541b10fa2a027740b3000084,Meet The 13-Year-Old Who Just Pitched A Fastball Through The Insult 'You Throw Like A Girl',1,Loretta Hill
1766,541b10fa2a027740b3000084,Meet The 13-Year-Old Who Just Pitched A Fastball Through The Insult 'You Throw Like A Girl',1,Laura Navarro
1767,541b10fa2a027740b3000084,Meet The 13-Year-Old Who Just Pitched A Fastball Through The Insult 'You Throw Like A Girl',1,Brenda Moore
1768,541b10fa2a027740b3000084,Meet The 13-Year-Old Who Just Pitched A Fastball Through The Insult 'You Throw Like A Girl',0,Karen Coleman
1769,541b10fa2a027740b3000084,Meet The 13-Year-Old Who Just Pitched A Fastball Through The Insult 'You Throw Like A Girl',1,Cynthia Scott
1770,541b10fa2a027740b3000084,Why The Perfect Response To 'You Throw Like A Girl' Is 'Thank You',1,Isaac Price
1771,541b10fa2a027740b3000084,Why The Perfect Response To 'You Throw Like A Girl' Is 'Thank You',1,Maria Gonzalez
1772,541b10fa2a027740b3000084,Why The Perfect Response To 'You Throw Like A Girl' Is 'Thank You',1,Evelyn Hughes
1773,541b10fa2a027740b3000084,Why The Perfect Response To 'You Throw Like A Girl' Is 'Thank You',1,Patricia White
1774,541b10fa2a027740b3000084,Why The Perfect Response To 'You Throw Like A Girl' Is 'Thank You',0,Andre Williams
1775,541b10fa2a027740b3000084,Why The Perfect Response To 'You Throw Like A Girl' Is 'Thank You',1,Nia Mitchell
1776,541b10fa2a027740b3000084,Why The Perfect Response To 'You Throw Like A Girl' Is 'Thank You',0,Daniel Nelson
1777,541b10fa2a027740b3000084,Why The Perfect Response To 'You Throw Like A Girl' Is 'Thank You',1,Isabel Vargas 
1778,541b10fa2a027740b3000084,Why The Perfect Response To 'You Throw Like A Girl' Is 'Thank You',0,Kenneth Harris
1779,541b10fa2a027740b3000084,Why The Perfect Response To 'You Throw Like A Girl' Is 'Thank You',1,Yvonne Patterson
1780,541b10fa2a027740b3000084,"This 13-Year-Old Girl Is Going Places - Almost As Far As Her Balls. (It's About Sports, Folks)",0,Daniel Larson
1781,541b10fa2a027740b3000084,"This 13-Year-Old Girl Is Going Places - Almost As Far As Her Balls. (It's About Sports, Folks)",0,Daniel Rodriguez
1782,541b10fa2a027740b3000084,"This 13-Year-Old Girl Is Going Places - Almost As Far As Her Balls. (It's About Sports, Folks)",0,Patricia Vargas
1783,541b10fa2a027740b3000084,"This 13-Year-Old Girl Is Going Places - Almost As Far As Her Balls. (It's About Sports, Folks)",0,Evelyn Martinez
1784,541b10fa2a027740b3000084,"This 13-Year-Old Girl Is Going Places - Almost As Far As Her Balls. (It's About Sports, Folks)",0,Olivia Peterson
1785,541b10fa2a027740b3000084,"This 13-Year-Old Girl Is Going Places - Almost As Far As Her Balls. (It's About Sports, Folks)",0,James Bennett
1786,541b10fa2a027740b3000084,"This 13-Year-Old Girl Is Going Places - Almost As Far As Her Balls. (It's About Sports, Folks)",0,Monica Pacheco
1787,541b10fa2a027740b3000084,"This 13-Year-Old Girl Is Going Places - Almost As Far As Her Balls. (It's About Sports, Folks)",0,Beatriz Torres 
1788,541b10fa2a027740b3000084,"This 13-Year-Old Girl Is Going Places - Almost As Far As Her Balls. (It's About Sports, Folks)",0,Brenda Moore
1789,541b10fa2a027740b3000084,"This 13-Year-Old Girl Is Going Places - Almost As Far As Her Balls. (It's About Sports, Folks)",0,Micah Parker
1790,541b10fa2a027740b3000084,Meet The 13-Year-Old Girl Who Proves Throwing 'Like A Girl' Is Not An Insult,1,Angela Foster
1791,541b10fa2a027740b3000084,Meet The 13-Year-Old Girl Who Proves Throwing 'Like A Girl' Is Not An Insult,1,Yasmin Foster
1792,541b10fa2a027740b3000084,Meet The 13-Year-Old Girl Who Proves Throwing 'Like A Girl' Is Not An Insult,1,Rodney Watson
1793,541b10fa2a027740b3000084,Meet The 13-Year-Old Girl Who Proves Throwing 'Like A Girl' Is Not An Insult,1,Isaac Harris
1794,541b10fa2a027740b3000084,Meet The 13-Year-Old Girl Who Proves Throwing 'Like A Girl' Is Not An Insult,1,Tamara Green
1795,541b10fa2a027740b3000084,Meet The 13-Year-Old Girl Who Proves Throwing 'Like A Girl' Is Not An Insult,0,Isabel Fernandez
1796,541b10fa2a027740b3000084,Meet The 13-Year-Old Girl Who Proves Throwing 'Like A Girl' Is Not An Insult,0,Ana Torres
1797,541b10fa2a027740b3000084,Meet The 13-Year-Old Girl Who Proves Throwing 'Like A Girl' Is Not An Insult,1,Ricardo Silva
1798,541b10fa2a027740b3000084,Meet The 13-Year-Old Girl Who Proves Throwing 'Like A Girl' Is Not An Insult,1,Armando Silva
1799,541b10fa2a027740b3000084,Meet The 13-Year-Old Girl Who Proves Throwing 'Like A Girl' Is Not An Insult,1,Mia Sanchez
1800,541b10fa2a027740b3000084,Anyone Who Thinks 'You Throw Like A Girl' Is An Insult Hasn't Seen This 13-Year-Old Play,1,Jorge Herrera
1801,541b10fa2a027740b3000084,Anyone Who Thinks 'You Throw Like A Girl' Is An Insult Hasn't Seen This 13-Year-Old Play,1,Alicia Velazquez
1802,541b10fa2a027740b3000084,Anyone Who Thinks 'You Throw Like A Girl' Is An Insult Hasn't Seen This 13-Year-Old Play,1,Mario Torres
1803,541b10fa2a027740b3000084,Anyone Who Thinks 'You Throw Like A Girl' Is An Insult Hasn't Seen This 13-Year-Old Play,1,Ruth Butler
1804,541b10fa2a027740b3000084,Anyone Who Thinks 'You Throw Like A Girl' Is An Insult Hasn't Seen This 13-Year-Old Play,1,Linda Anderson
1805,541b10fa2a027740b3000084,Anyone Who Thinks 'You Throw Like A Girl' Is An Insult Hasn't Seen This 13-Year-Old Play,1,Beatrice Griffin
1806,541b10fa2a027740b3000084,Anyone Who Thinks 'You Throw Like A Girl' Is An Insult Hasn't Seen This 13-Year-Old Play,1,Adriana Soto
1807,541b10fa2a027740b3000084,Anyone Who Thinks 'You Throw Like A Girl' Is An Insult Hasn't Seen This 13-Year-Old Play,1,Ayanna Reed
1808,541b10fa2a027740b3000084,Anyone Who Thinks 'You Throw Like A Girl' Is An Insult Hasn't Seen This 13-Year-Old Play,1,Fernando Gonzalez
1809,541b10fa2a027740b3000084,Anyone Who Thinks 'You Throw Like A Girl' Is An Insult Hasn't Seen This 13-Year-Old Play,0,Gregorio Santos
1810,541f61225e2cc1d59b000014,"Move Over, Hermione. Emma Watson's Got A New Job. And It's Pretty Badass.",0,Ethel Wilson
1811,541f61225e2cc1d59b000014,"Move Over, Hermione. Emma Watson's Got A New Job. And It's Pretty Badass.",0,Mary Barnes
1812,541f61225e2cc1d59b000014,"Move Over, Hermione. Emma Watson's Got A New Job. And It's Pretty Badass.",0,Alicia Velazquez
1813,541f61225e2cc1d59b000014,"Move Over, Hermione. Emma Watson's Got A New Job. And It's Pretty Badass.",1,William Turner
1814,541f61225e2cc1d59b000014,"Move Over, Hermione. Emma Watson's Got A New Job. And It's Pretty Badass.",0,Mildred Johnson
1815,541f61225e2cc1d59b000014,"Move Over, Hermione. Emma Watson's Got A New Job. And It's Pretty Badass.",0,Monique Thompson
1816,541f61225e2cc1d59b000014,"Move Over, Hermione. Emma Watson's Got A New Job. And It's Pretty Badass.",0,Sasha Wright
1817,541f61225e2cc1d59b000014,"Move Over, Hermione. Emma Watson's Got A New Job. And It's Pretty Badass.",0,Josiah Peterson
1818,541f61225e2cc1d59b000014,"Move Over, Hermione. Emma Watson's Got A New Job. And It's Pretty Badass.",0,Daniel Taylor
1819,541f61225e2cc1d59b000014,"Move Over, Hermione. Emma Watson's Got A New Job. And It's Pretty Badass.",0,Joseph Martinez
1820,541f61225e2cc1d59b000014,Watch This Incredible Young Woman Prove She's More Than Just A Harry Potter Actress,1,Patricia Martinez
1821,541f61225e2cc1d59b000014,Watch This Incredible Young Woman Prove She's More Than Just A Harry Potter Actress,0,Carol Rivera
1822,541f61225e2cc1d59b000014,Watch This Incredible Young Woman Prove She's More Than Just A Harry Potter Actress,0,Laura Pacheco
1823,541f61225e2cc1d59b000014,Watch This Incredible Young Woman Prove She's More Than Just A Harry Potter Actress,0,Titus Jenkins
1824,541f61225e2cc1d59b000014,Watch This Incredible Young Woman Prove She's More Than Just A Harry Potter Actress,1,Alejandra Hernandez
1825,541f61225e2cc1d59b000014,Watch This Incredible Young Woman Prove She's More Than Just A Harry Potter Actress,1,Reginald Davis
1826,541f61225e2cc1d59b000014,Watch This Incredible Young Woman Prove She's More Than Just A Harry Potter Actress,1,Amelia Parker
1827,541f61225e2cc1d59b000014,Watch This Incredible Young Woman Prove She's More Than Just A Harry Potter Actress,0,Ayana Lewis
1828,541f61225e2cc1d59b000014,Watch This Incredible Young Woman Prove She's More Than Just A Harry Potter Actress,1,Hugo Torres
1829,541f61225e2cc1d59b000014,Watch This Incredible Young Woman Prove She's More Than Just A Harry Potter Actress,0,Isabella Collins
1830,541f61225e2cc1d59b000014,"More Than Just A Wizard On A Movie Screen, She’s A UN Role Model For Girls Everywhere",0,Michael Miller
1831,541f61225e2cc1d59b000014,"More Than Just A Wizard On A Movie Screen, She’s A UN Role Model For Girls Everywhere",1,Aaliyah Wilson
1832,541f61225e2cc1d59b000014,"More Than Just A Wizard On A Movie Screen, She’s A UN Role Model For Girls Everywhere",0,Javier Ramirez
1833,541f61225e2cc1d59b000014,"More Than Just A Wizard On A Movie Screen, She’s A UN Role Model For Girls Everywhere",1,Jasmine Davis
1834,541f61225e2cc1d59b000014,"More Than Just A Wizard On A Movie Screen, She’s A UN Role Model For Girls Everywhere",0,Carolina Herrera
1835,541f61225e2cc1d59b000014,"More Than Just A Wizard On A Movie Screen, She’s A UN Role Model For Girls Everywhere",1,Virginia Davis
1836,541f61225e2cc1d59b000014,"More Than Just A Wizard On A Movie Screen, She’s A UN Role Model For Girls Everywhere",1,Alejandra Hernandez
1837,541f61225e2cc1d59b000014,"More Than Just A Wizard On A Movie Screen, She’s A UN Role Model For Girls Everywhere",1,Maria Gonzalez
1838,541f61225e2cc1d59b000014,"More Than Just A Wizard On A Movie Screen, She’s A UN Role Model For Girls Everywhere",1,Mia Sanchez
1839,541f61225e2cc1d59b000014,"More Than Just A Wizard On A Movie Screen, She’s A UN Role Model For Girls Everywhere",1,Evelyn Martinez
1840,541f61225e2cc1d59b000014,‘Harry Potter' Actress Emma Watson Is Asking For Your Help. YES YOU.,0,Karen Brown
1841,541f61225e2cc1d59b000014,‘Harry Potter' Actress Emma Watson Is Asking For Your Help. YES YOU.,1,Diego Lopez
1842,541f61225e2cc1d59b000014,‘Harry Potter' Actress Emma Watson Is Asking For Your Help. YES YOU.,1,Isabella Rodriguez 
1843,541f61225e2cc1d59b000014,‘Harry Potter' Actress Emma Watson Is Asking For Your Help. YES YOU.,1,Juana Romero
1844,541f61225e2cc1d59b000014,‘Harry Potter' Actress Emma Watson Is Asking For Your Help. YES YOU.,1,Nicole Davis
1845,541f61225e2cc1d59b000014,‘Harry Potter' Actress Emma Watson Is Asking For Your Help. YES YOU.,1,Darius Brown
1846,541f61225e2cc1d59b000014,‘Harry Potter' Actress Emma Watson Is Asking For Your Help. YES YOU.,1,Tasha Mitchell
1847,541f61225e2cc1d59b000014,‘Harry Potter' Actress Emma Watson Is Asking For Your Help. YES YOU.,0,Paul Lewis
1848,541f61225e2cc1d59b000014,‘Harry Potter' Actress Emma Watson Is Asking For Your Help. YES YOU.,1,Ana Cruz
1849,541f61225e2cc1d59b000014,‘Harry Potter' Actress Emma Watson Is Asking For Your Help. YES YOU.,1,Keisha Johnson
1850,541f61225e2cc1d59b000014,Watch Emma Watson Share Her History With Feminism,0,Matthew Thompson
1851,541f61225e2cc1d59b000014,Watch Emma Watson Share Her History With Feminism,0,Benjamin Bryant
1852,541f61225e2cc1d59b000014,Watch Emma Watson Share Her History With Feminism,0,Amos Reed
1853,541f61225e2cc1d59b000014,Watch Emma Watson Share Her History With Feminism,0,Ana Cruz
1854,541f61225e2cc1d59b000014,Watch Emma Watson Share Her History With Feminism,0,Caleb Thompson
1855,541f61225e2cc1d59b000014,Watch Emma Watson Share Her History With Feminism,0,Luis Hernandez
1856,541f61225e2cc1d59b000014,Watch Emma Watson Share Her History With Feminism,0,Marquis Davis
1857,541f61225e2cc1d59b000014,Watch Emma Watson Share Her History With Feminism,0,Jasmine Carter
1858,541f61225e2cc1d59b000014,Watch Emma Watson Share Her History With Feminism,0,Carlos Ortiz
1859,541f61225e2cc1d59b000014,Watch Emma Watson Share Her History With Feminism,0,Sharon Turner
1860,541f61225e2cc1d59b000014,Her Voice Is Trembling So Much There's No Way This Famous Actress Doesn't Care,0,Noah Collins
1861,541f61225e2cc1d59b000014,Her Voice Is Trembling So Much There's No Way This Famous Actress Doesn't Care,1,Michael Carter
1862,541f61225e2cc1d59b000014,Her Voice Is Trembling So Much There's No Way This Famous Actress Doesn't Care,0,Sharon Clark
1863,541f61225e2cc1d59b000014,Her Voice Is Trembling So Much There's No Way This Famous Actress Doesn't Care,0,Lionel Wilson
1864,541f61225e2cc1d59b000014,Her Voice Is Trembling So Much There's No Way This Famous Actress Doesn't Care,0,Marcus Turner
1865,541f61225e2cc1d59b000014,Her Voice Is Trembling So Much There's No Way This Famous Actress Doesn't Care,0,Benjamin Bryant
1866,541f61225e2cc1d59b000014,Her Voice Is Trembling So Much There's No Way This Famous Actress Doesn't Care,0,Fernando Gonzalez
1867,541f61225e2cc1d59b000014,Her Voice Is Trembling So Much There's No Way This Famous Actress Doesn't Care,0,Luis Hernandez
1868,541f61225e2cc1d59b000014,Her Voice Is Trembling So Much There's No Way This Famous Actress Doesn't Care,0,Gabriela Gonzalez 
1869,541f61225e2cc1d59b000014,Her Voice Is Trembling So Much There's No Way This Famous Actress Doesn't Care,1,Laura Pacheco
1871,541f61225e2cc1d59b000014,"This Famous Actress Considers Herself One Of The Lucky Ones. One Of What, You Ask?",0,Sofia Reed
1872,541f61225e2cc1d59b000014,"This Famous Actress Considers Herself One Of The Lucky Ones. One Of What, You Ask?",1,Samuel Foster
1873,541f61225e2cc1d59b000014,"This Famous Actress Considers Herself One Of The Lucky Ones. One Of What, You Ask?",0,Solomon Alexander
1874,541f61225e2cc1d59b000014,"This Famous Actress Considers Herself One Of The Lucky Ones. One Of What, You Ask?",0,Megan Taylor
1875,541f61225e2cc1d59b000014,"This Famous Actress Considers Herself One Of The Lucky Ones. One Of What, You Ask?",0,Amara White
1876,541f61225e2cc1d59b000014,"This Famous Actress Considers Herself One Of The Lucky Ones. One Of What, You Ask?",0,Caleb Thompson
1877,541f61225e2cc1d59b000014,"This Famous Actress Considers Herself One Of The Lucky Ones. One Of What, You Ask?",0,Elena Ortiz
1878,541f61225e2cc1d59b000014,"This Famous Actress Considers Herself One Of The Lucky Ones. One Of What, You Ask?",0,Latoya Davis
1879,541f61225e2cc1d59b000014,"This Famous Actress Considers Herself One Of The Lucky Ones. One Of What, You Ask?",0,Karen Coleman
1880,541f61225e2cc1d59b000014,Watch The Whole Speech By Emma Watson. It’s That Good.,0,Solomon Alexander
1881,541f61225e2cc1d59b000014,Watch The Whole Speech By Emma Watson. It’s That Good.,1,Sophia Turner
1882,541f61225e2cc1d59b000014,Watch The Whole Speech By Emma Watson. It’s That Good.,0,Charles Scott
1883,541f61225e2cc1d59b000014,Watch The Whole Speech By Emma Watson. It’s That Good.,1,Melissa Thompson
1884,541f61225e2cc1d59b000014,Watch The Whole Speech By Emma Watson. It’s That Good.,1,Lorena Aguilar
1885,541f61225e2cc1d59b000014,Watch The Whole Speech By Emma Watson. It’s That Good.,0,LaToya Williams
1886,541f61225e2cc1d59b000014,Watch The Whole Speech By Emma Watson. It’s That Good.,0,Richard Gibson
1887,541f61225e2cc1d59b000014,Watch The Whole Speech By Emma Watson. It’s That Good.,0,Brian Roberts
1888,541f61225e2cc1d59b000014,Watch The Whole Speech By Emma Watson. It’s That Good.,0,Owen Rogers
1889,541f61225e2cc1d59b000014,Watch The Whole Speech By Emma Watson. It’s That Good.,0,Tyrone Mitchell
1890,541f61225e2cc1d59b000014,Emma Watson Reminds Men That Gender Equality Is Their Issue Too,0,Christopher Murphy
1891,541f61225e2cc1d59b000014,Emma Watson Reminds Men That Gender Equality Is Their Issue Too,0,Luis Morales
1892,541f61225e2cc1d59b000014,Emma Watson Reminds Men That Gender Equality Is Their Issue Too,1,Diego Lopez
1893,541f61225e2cc1d59b000014,Emma Watson Reminds Men That Gender Equality Is Their Issue Too,1,Laura Navarro
1894,541f61225e2cc1d59b000014,Emma Watson Reminds Men That Gender Equality Is Their Issue Too,1,Solomon Alexander
1895,541f61225e2cc1d59b000014,Emma Watson Reminds Men That Gender Equality Is Their Issue Too,1,Beatrice Griffin
1896,541f61225e2cc1d59b000014,Emma Watson Reminds Men That Gender Equality Is Their Issue Too,1,Rosa Diaz
1897,541f61225e2cc1d59b000014,Emma Watson Reminds Men That Gender Equality Is Their Issue Too,1,Patricia Washington
1898,541f61225e2cc1d59b000014,Emma Watson Reminds Men That Gender Equality Is Their Issue Too,1,Gabriel Stewart
1899,541f61225e2cc1d59b000014,Emma Watson Reminds Men That Gender Equality Is Their Issue Too,1,Demetrius Reed
1900,541e3616f509e1fe5f00003d,Think This Is A Boys-Only Game? You'd Better Roll For Half Damage.,0,Luisa Morales
1901,541e3616f509e1fe5f00003d,Think This Is A Boys-Only Game? You'd Better Roll For Half Damage.,0,Deborah Johnson
1902,541e3616f509e1fe5f00003d,Think This Is A Boys-Only Game? You'd Better Roll For Half Damage.,0,Luis Hernandez
1903,541e3616f509e1fe5f00003d,Think This Is A Boys-Only Game? You'd Better Roll For Half Damage.,0,Andre Peterson
1904,541e3616f509e1fe5f00003d,Think This Is A Boys-Only Game? You'd Better Roll For Half Damage.,0,Hannah Anderson
1905,541e3616f509e1fe5f00003d,Think This Is A Boys-Only Game? You'd Better Roll For Half Damage.,1,Marcus Turner
1906,541e3616f509e1fe5f00003d,Think This Is A Boys-Only Game? You'd Better Roll For Half Damage.,0,Joseph Morgan
1907,541e3616f509e1fe5f00003d,Think This Is A Boys-Only Game? You'd Better Roll For Half Damage.,1,Laura Pacheco
1908,541e3616f509e1fe5f00003d,Think This Is A Boys-Only Game? You'd Better Roll For Half Damage.,0,Alice Taylor
1909,541e3616f509e1fe5f00003d,Think This Is A Boys-Only Game? You'd Better Roll For Half Damage.,0,Brian Roberts
1910,541e3616f509e1fe5f00003d,Here's What Happens When You Bring Some Girls Into The Boys' Club,0,Kenneth Harris
1911,541e3616f509e1fe5f00003d,Here's What Happens When You Bring Some Girls Into The Boys' Club,0,Ana Torres
1912,541e3616f509e1fe5f00003d,Here's What Happens When You Bring Some Girls Into The Boys' Club,0,Ryan Simmons
1913,541e3616f509e1fe5f00003d,Here's What Happens When You Bring Some Girls Into The Boys' Club,1,Sandra Navarro
1914,541e3616f509e1fe5f00003d,Here's What Happens When You Bring Some Girls Into The Boys' Club,1,Amara White
1915,541e3616f509e1fe5f00003d,Here's What Happens When You Bring Some Girls Into The Boys' Club,1,Beatriz Escobar
1916,541e3616f509e1fe5f00003d,Here's What Happens When You Bring Some Girls Into The Boys' Club,1,Evelyn Martinez
1917,541e3616f509e1fe5f00003d,Here's What Happens When You Bring Some Girls Into The Boys' Club,0,Lionel Wilson
1918,541e3616f509e1fe5f00003d,Here's What Happens When You Bring Some Girls Into The Boys' Club,1,Gabriela Andrade
1919,541e3616f509e1fe5f00003d,Here's What Happens When You Bring Some Girls Into The Boys' Club,0,Monica Pacheco
1920,541e3616f509e1fe5f00003d,Girls Playing D&D? It's Either A Nerdy Boy's Greatest Dream Or Worst Nightmare.,0,Dorothy Rodriguez
1921,541e3616f509e1fe5f00003d,Girls Playing D&D? It's Either A Nerdy Boy's Greatest Dream Or Worst Nightmare.,0,Mildred Bradford
1922,541e3616f509e1fe5f00003d,Girls Playing D&D? It's Either A Nerdy Boy's Greatest Dream Or Worst Nightmare.,0,Maurice Johnson
1923,541e3616f509e1fe5f00003d,Girls Playing D&D? It's Either A Nerdy Boy's Greatest Dream Or Worst Nightmare.,1,Michelle Young
1924,541e3616f509e1fe5f00003d,Girls Playing D&D? It's Either A Nerdy Boy's Greatest Dream Or Worst Nightmare.,0,Devon Lewis
1925,541e3616f509e1fe5f00003d,Girls Playing D&D? It's Either A Nerdy Boy's Greatest Dream Or Worst Nightmare.,0,Nestor Navarro
1926,541e3616f509e1fe5f00003d,Girls Playing D&D? It's Either A Nerdy Boy's Greatest Dream Or Worst Nightmare.,0,Juana Romero
1927,541e3616f509e1fe5f00003d,Girls Playing D&D? It's Either A Nerdy Boy's Greatest Dream Or Worst Nightmare.,0,James Foster
